attraction_id,destination_id,attraction_name,category,latitude,longitude,summary,source_url,source_type,rank_within_destination,source_confidence
ladakh--kargil--mulbekh-monastery-maitreya-buddha,ladakh--kargil,Mulbekh Monastery Maitreya Buddha,monastery,,,,https://www.incredibleindia.gov.in/en/ladakh/kargil/mulbekh-monastery-maitreya-buddha,official_link,2,0.7
ladakh--kargil--explore,ladakh--kargil,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/ladakh/kargil/kargil-war-memorial,official_link,3,0.7
ladakh--kargil--explore,ladakh--kargil,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/ladakh/kargil/tiger-hill,official_link,4,0.7
ladakh--kargil--drass-travel-guide-what-to-expect-from-drass,ladakh--kargil,Drass Travel Guide - What to Expect from Drass,attraction,,,,https://www.incredibleindia.gov.in/en/ladakh/kargil/drass-travel-guide-what-to-expect-from-drass,official_link,5,0.7
ladakh--kargil--kargil-travel-and-food-guide,ladakh--kargil,Kargil Travel And Food Guide,attraction,,,,https://www.incredibleindia.gov.in/en/ladakh/kargil/kargil-travel-and-food-guide,official_link,6,0.7
ladakh--leh--hemis-national-park,ladakh--leh,Hemis National Park,park,,,,https://www.incredibleindia.gov.in/en/ladakh/leh/hemis-national-park,official_link,1,0.7
ladakh--leh--leh-palace,ladakh--leh,Leh Palace,palace,,,,https://www.incredibleindia.gov.in/en/ladakh/leh/leh-palace,official_link,2,0.7
ladakh--leh--tso-moriri,ladakh--leh,Tso Moriri,attraction,,,,https://www.incredibleindia.gov.in/en/ladakh/leh/tso-moriri,official_link,3,0.7
ladakh--leh--explore,ladakh--leh,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/ladakh/leh/lamayuru-monastery,official_link,4,0.7
ladakh--leh--explore,ladakh--leh,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/ladakh/leh/changthang-wildlife-sanctuary,official_link,5,0.7
ladakh--leh--explore,ladakh--leh,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/ladakh/leh/jama-masjid,official_link,6,0.7
ladakh--leh--explore,ladakh--leh,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/ladakh/leh/julley-leh-biodiversity-park,official_link,7,0.7
ladakh--leh--explore,ladakh--leh,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/ladakh/leh/magnetic-hill,official_link,8,0.7
ladakh--leh--explore,ladakh--leh,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/ladakh/leh/gurudwara-pathar-sahib,official_link,9,0.7
ladakh--leh--explore,ladakh--leh,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/ladakh/leh/shanti-stupa,official_link,10,0.7
lakshadweep--kavaratti--ujra-mosque,lakshadweep--kavaratti,Ujra Mosque,mosque,,,,https://www.incredibleindia.gov.in/en/lakshadweep/kavaratti/ujra-mosque,official_link,1,0.7
lakshadweep--kavaratti--kavaratti-lighthouse,lakshadweep--kavaratti,Kavaratti Lighthouse,attraction,,,,https://www.incredibleindia.gov.in/en/lakshadweep/kavaratti/kavaratti-lighthouse,official_link,2,0.7
lakshadweep--kavaratti--bangaram,lakshadweep--kavaratti,Bangaram,attraction,,,,https://www.incredibleindia.gov.in/en/lakshadweep/kavaratti/bangaram,official_link,3,0.7
lakshadweep--kavaratti--kalpeni,lakshadweep--kavaratti,Kalpeni,attraction,,,,https://www.incredibleindia.gov.in/en/lakshadweep/kavaratti/kalpeni,official_link,4,0.7
lakshadweep--kavaratti--minicoy,lakshadweep--kavaratti,Minicoy,attraction,,,,https://www.incredibleindia.gov.in/en/lakshadweep/kavaratti/minicoy,official_link,5,0.7
lakshadweep--kavaratti--thinnakara,lakshadweep--kavaratti,Thinnakara,attraction,,,,https://www.incredibleindia.gov.in/en/lakshadweep/kavaratti/thinnakara,official_link,6,0.7
lakshadweep--kavaratti--explore,lakshadweep--kavaratti,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/lakshadweep/kavaratti/state-central-library,official_link,7,0.7
lakshadweep--kavaratti--lakshadweep-travel-guide,lakshadweep--kavaratti,Lakshadweep Travel Guide,attraction,,,,https://www.incredibleindia.gov.in/en/lakshadweep/kavaratti/lakshadweep-travel-guide,official_link,8,0.7
lakshadweep--kavaratti--scuba-diving-adventures-in-lakshadweep,lakshadweep--kavaratti,Scuba diving adventures in Lakshadweep,attraction,,,,https://www.incredibleindia.gov.in/en/lakshadweep/kavaratti/scuba-diving-adventures-in-lakshadweep,official_link,9,0.7
madhya-pradesh--anuppur--explore,madhya-pradesh--anuppur,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/anuppur/sarvodaya-jain-temple,official_link,1,0.7
madhya-pradesh--anuppur--explore,madhya-pradesh--anuppur,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/anuppur/narmada-temple,official_link,2,0.7
madhya-pradesh--bhopal--gohar-mahal,madhya-pradesh--bhopal,Gohar Mahal.,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/bhopal/gohar-mahal,official_link,1,0.7
madhya-pradesh--bhopal--taj-ul-masjid,madhya-pradesh--bhopal,Taj-ul-Masjid,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/bhopal/taj-ul-masjid,official_link,2,0.7
madhya-pradesh--bhopal--laxmi-narayan-temple,madhya-pradesh--bhopal,Laxmi Narayan Temple,temple,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/bhopal/lakshmi-narayan-temple,official_link,3,0.7
madhya-pradesh--bhopal--bhojeshwar-temple,madhya-pradesh--bhopal,Bhojeshwar Temple,temple,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/bhopal/bhojeshwar-temple,official_link,4,0.7
madhya-pradesh--bhopal--indira-gandhi-rashtriya-manav-sangrahalaya,madhya-pradesh--bhopal,Indira Gandhi Rashtriya Manav Sangrahalaya,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/bhopal/indira-gandhi-rashtriya-manav-sangrahalaya,official_link,5,0.7
madhya-pradesh--bhopal--van-vihar-national-park,madhya-pradesh--bhopal,Van Vihar National Park,park,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/bhopal/van-vihar-national-park,official_link,6,0.7
madhya-pradesh--bhopal--explore,madhya-pradesh--bhopal,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/bhopal/regional-museum-of-natural-history,official_link,7,0.7
madhya-pradesh--bhopal--explore,madhya-pradesh--bhopal,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/bhopal/madhya-pradesh-tribal-museum,official_link,8,0.7
madhya-pradesh--bhopal--explore,madhya-pradesh--bhopal,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/bhopal/manuabhan-tekri,official_link,9,0.7
madhya-pradesh--bhopal--explore,madhya-pradesh--bhopal,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/bhopal/jama-masjid,official_link,10,0.7
madhya-pradesh--gwalior--kuno-national-park,madhya-pradesh--gwalior,Kuno National Park,park,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/gwalior/kuno-national-park,official_link,1,0.7
madhya-pradesh--gwalior--gwalior-fort,madhya-pradesh--gwalior,Gwalior Fort,fort,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/gwalior/gwalior-fort,official_link,2,0.7
madhya-pradesh--gwalior--gujari-mahal,madhya-pradesh--gwalior,Gujari Mahal,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/gwalior/gujari-mahal,official_link,3,0.7
madhya-pradesh--gwalior--explore,madhya-pradesh--gwalior,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/gwalior/national-chambal-sanctuary,official_link,4,0.7
madhya-pradesh--gwalior--gwalior-travel-guide,madhya-pradesh--gwalior,Gwalior travel guide,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/gwalior/gwalior-travel-guide,official_link,5,0.7
madhya-pradesh--indore--annapurna-mandir,madhya-pradesh--indore,Annapurna Mandir,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/indore/maa-annapurna-temple,official_link,1,0.7
madhya-pradesh--indore--choral-dam,madhya-pradesh--indore,Choral Dam,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/indore/choral-dam,official_link,2,0.7
madhya-pradesh--indore--malwa-cuisine-of-madhya-pradesh-a-tinge-of-rich-flavours,madhya-pradesh--indore,Malwa Cuisine of Madhya Pradesh - A tinge of rich flavours!,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/indore/malwa-cuisine-of-madhya-pradesh,official_link,3,0.7
madhya-pradesh--indore--central-museum-indore-a-kaleidoscope-of-art-and-history,madhya-pradesh--indore,"Central Museum, Indore a kaleidoscope of art and history",museum,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/indore/central-museum-indore,official_link,4,0.7
madhya-pradesh--indore--janapav-kuti-unravelling-the-sacred-origins-of-lord-parshuram-s-birthplace,madhya-pradesh--indore,Janapav Kuti Unravelling the Sacred Origins of Lord Parshuram's Birthplace,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/indore/janapav-kuti,official_link,5,0.7
madhya-pradesh--indore--must-try-street-food-in-indore,madhya-pradesh--indore,Must-Try Street Food In Indore,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/indore/must-try-street-food-in-indore-by,official_link,6,0.7
madhya-pradesh--indore--10-exciting-things-you-should-definitely-do-in-indore,madhya-pradesh--indore,10 Exciting Things You Should Definitely Do in Indore!,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/indore/10-exciting-things-you-should-definitely,official_link,7,0.7
madhya-pradesh--indore--top-ten-places-to-see-in-indore,madhya-pradesh--indore,Top Ten Places to See in Indore,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/indore/top-ten-places-to-see-in,official_link,8,0.7
madhya-pradesh--indore--top-5-cities-to-enjoy-the-best-street-food-in-india,madhya-pradesh--indore,Top 5 Cities to Enjoy the Best Street Food in India,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/indore/top-5-cities-to-enjoy-the,official_link,9,0.7
madhya-pradesh--khajuraho--panna-national-park,madhya-pradesh--khajuraho,Panna National Park,park,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/khajuraho/panna-national-park,official_link,1,0.7
madhya-pradesh--khajuraho--lakshmana-temple,madhya-pradesh--khajuraho,Lakshmana Temple,temple,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/khajuraho/lakshmana-temple,official_link,2,0.7
madhya-pradesh--khajuraho--devi-jagadambi-temple,madhya-pradesh--khajuraho,Devi Jagadambi Temple,temple,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/khajuraho/devi-jagadambi-temple,official_link,3,0.7
madhya-pradesh--khajuraho--chitragupta-temple,madhya-pradesh--khajuraho,Chitragupta Temple,temple,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/khajuraho/chitragupta-temple,official_link,4,0.7
madhya-pradesh--khajuraho--brahma-temple,madhya-pradesh--khajuraho,Brahma Temple,temple,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/khajuraho/brahma-temple,official_link,5,0.7
madhya-pradesh--khajuraho--javari-temple,madhya-pradesh--khajuraho,Javari Temple,temple,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/khajuraho/javari-temple,official_link,6,0.7
madhya-pradesh--khajuraho--duladeo-temple,madhya-pradesh--khajuraho,Duladeo Temple,temple,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/khajuraho/duladeo-temple,official_link,7,0.7
madhya-pradesh--khajuraho--pandav-falls,madhya-pradesh--khajuraho,Pandav Falls,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/khajuraho/pandav-falls,official_link,8,0.7
madhya-pradesh--khajuraho--raneh-falls,madhya-pradesh--khajuraho,Raneh Falls,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/khajuraho/raneh-falls,official_link,9,0.7
madhya-pradesh--khajuraho--explore,madhya-pradesh--khajuraho,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/khajuraho/maharaja-chhatrasal-museum,official_link,10,0.7
madhya-pradesh--orchha--raj-mahal,madhya-pradesh--orchha,Raj Mahal,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/orchha/raja-mahal,official_link,1,0.7
madhya-pradesh--orchha--jahangir-mahal,madhya-pradesh--orchha,Jahangir Mahal,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/orchha/jahangir-mahal,official_link,2,0.7
madhya-pradesh--orchha--laxmi-narayan-temple,madhya-pradesh--orchha,Laxmi Narayan temple,temple,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/orchha/laxmi-narayan-temple,official_link,3,0.7
madhya-pradesh--orchha--orchha-wildlife-sanctuary,madhya-pradesh--orchha,Orchha Wildlife Sanctuary,wildlife,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/orchha/orchha-wildlife-sanctuary,official_link,4,0.7
madhya-pradesh--orchha--explore,madhya-pradesh--orchha,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/orchha/ram-raja-mandir,official_link,5,0.7
madhya-pradesh--orchha--explore,madhya-pradesh--orchha,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/orchha/diwan-hardaul-palace,official_link,6,0.7
madhya-pradesh--orchha--explore,madhya-pradesh--orchha,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/orchha/chaturbhuj-temple,official_link,7,0.7
madhya-pradesh--orchha--explore,madhya-pradesh--orchha,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/orchha/chattris,official_link,8,0.7
madhya-pradesh--orchha--explore,madhya-pradesh--orchha,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/orchha/rai-parveen-mahal,official_link,9,0.7
madhya-pradesh--orchha--explore,madhya-pradesh--orchha,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/orchha/sawan-bhado-pillars,official_link,10,0.7
madhya-pradesh--sanchi--explore,madhya-pradesh--sanchi,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/sanchi/buddhist-monuments,official_link,1,0.7
madhya-pradesh--ujjain--mahakaleshwar-temple,madhya-pradesh--ujjain,Mahakaleshwar Temple,temple,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/ujjain/mahakaleshwar-temple,official_link,1,0.7
madhya-pradesh--ujjain--explore,madhya-pradesh--ujjain,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/ujjain/vedshala,official_link,2,0.7
madhya-pradesh--ujjain--mahakal-lok-corridor-and-its-enchanting-attractions,madhya-pradesh--ujjain,Mahakal Lok Corridor and Its enchanting attractions,attraction,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/ujjain/mahakal-lok-corridor-and-its-enchanting-attractions,official_link,3,0.7
madhya-pradesh--ujjain--ujjain-the-temple-city-in-spotlight,madhya-pradesh--ujjain,"Ujjain, the Temple city in spotlight",temple,,,,https://www.incredibleindia.gov.in/en/madhya-pradesh/ujjain/ujjain-the-temple-city-in-spotlight,official_link,4,0.7
maharashtra--amravati--the-melghat-tiger-reserve,maharashtra--amravati,The Melghat Tiger Reserve,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/amravati/melghat-tiger-reserve,official_link,1,0.7
maharashtra--amravati--chikhaldara-hill-station,maharashtra--amravati,Chikhaldara Hill Station,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/amravati/chikhaldara,official_link,2,0.7
maharashtra--amravati--gawligadh-fort,maharashtra--amravati,Gawligadh Fort,fort,,,,https://www.incredibleindia.gov.in/en/maharashtra/amravati/gawligadh-fort,official_link,3,0.7
maharashtra--amravati--explore,maharashtra--amravati,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/amravati/shri-hanuman-vyayam-prasarak-mandal,official_link,4,0.7
maharashtra--amravati--explore,maharashtra--amravati,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/amravati/chatri-talao,official_link,5,0.7
maharashtra--amravati--explore,maharashtra--amravati,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/amravati/ambadevi-temple,official_link,6,0.7
maharashtra--chhatrapati-sambhaji-nagar--bibi-ka-maqbara,maharashtra--chhatrapati-sambhaji-nagar,Bibi Ka Maqbara,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/chhatrapati-sambhaji-nagar/bibi-ka-maqbara,official_link,1,0.7
maharashtra--chhatrapati-sambhaji-nagar--salim-ali-lake,maharashtra--chhatrapati-sambhaji-nagar,Salim Ali Lake,lake,,,,https://www.incredibleindia.gov.in/en/maharashtra/chhatrapati-sambhaji-nagar/salim-ali-lake-and-bird-sanctuary,official_link,2,0.7
maharashtra--chhatrapati-sambhaji-nagar--panchakki,maharashtra--chhatrapati-sambhaji-nagar,Panchakki,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/chhatrapati-sambhaji-nagar/panchakki,official_link,3,0.7
maharashtra--chhatrapati-sambhaji-nagar--ellora-caves,maharashtra--chhatrapati-sambhaji-nagar,Ellora Caves,cave,,,,https://www.incredibleindia.gov.in/en/maharashtra/chhatrapati-sambhaji-nagar/ellora-caves,official_link,4,0.7
maharashtra--chhatrapati-sambhaji-nagar--ajanta-caves,maharashtra--chhatrapati-sambhaji-nagar,Ajanta Caves,cave,,,,https://www.incredibleindia.gov.in/en/maharashtra/chhatrapati-sambhaji-nagar/ajanta-caves,official_link,5,0.7
maharashtra--chhatrapati-sambhaji-nagar--grishneshwar-temple,maharashtra--chhatrapati-sambhaji-nagar,Grishneshwar Temple,temple,,,,https://www.incredibleindia.gov.in/en/maharashtra/chhatrapati-sambhaji-nagar/grishneshwar-temple,official_link,6,0.7
maharashtra--chhatrapati-sambhaji-nagar--bhadra-maruti-temple,maharashtra--chhatrapati-sambhaji-nagar,Bhadra Maruti Temple,temple,,,,https://www.incredibleindia.gov.in/en/maharashtra/chhatrapati-sambhaji-nagar/bhadra-maruti,official_link,7,0.7
maharashtra--chhatrapati-sambhaji-nagar--explore,maharashtra--chhatrapati-sambhaji-nagar,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/chhatrapati-sambhaji-nagar/ghatotkach-caves,official_link,8,0.7
maharashtra--chhatrapati-sambhaji-nagar--explore,maharashtra--chhatrapati-sambhaji-nagar,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/chhatrapati-sambhaji-nagar/soneri-mahal,official_link,9,0.7
maharashtra--chhatrapati-sambhaji-nagar--explore,maharashtra--chhatrapati-sambhaji-nagar,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/chhatrapati-sambhaji-nagar/paithan,official_link,10,0.7
maharashtra--igatpuri--camel-valley,maharashtra--igatpuri,Camel Valley,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/igatpuri/camel-valley,official_link,1,0.7
maharashtra--igatpuri--bhavali-dam,maharashtra--igatpuri,Bhavali Dam,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/igatpuri/bhavali-dam,official_link,2,0.7
maharashtra--igatpuri--explore,maharashtra--igatpuri,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/igatpuri/igatpuri-waterfall,official_link,3,0.7
maharashtra--jalgaon--explore,maharashtra--jalgaon,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/jalgaon/omkareshwar-temple,official_link,1,0.7
maharashtra--jalgaon--explore,maharashtra--jalgaon,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/jalgaon/swinging-towers-of-farkande,official_link,2,0.7
maharashtra--jalgaon--where-art-and-culture-come-alive,maharashtra--jalgaon,Where art and culture come alive,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/jalgaon/where-art-and-culture-come-alive,official_link,3,0.7
maharashtra--jalgaon--enjoy-never-ending-fun-in-jalgaon,maharashtra--jalgaon,Enjoy never-ending fun in Jalgaon,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/jalgaon/enjoy-never-ending-fun-in-jalgaon,official_link,4,0.7
maharashtra--jalgaon--savour-the-tasty-treats-in-jalgaon,maharashtra--jalgaon,Savour the tasty treats in Jalgaon,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/jalgaon/savour-the-tasty-treats-in-jalgaon,official_link,5,0.7
maharashtra--jalgaon--refresh-rejuvenate-in-jalgaon,maharashtra--jalgaon,"Refresh, rejuvenate in Jalgaon",attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/jalgaon/refresh-rejuvenate-in-jalgaon,official_link,6,0.7
maharashtra--jalgaon--a-treat-for-shopaholics,maharashtra--jalgaon,A treat for shopaholics,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/jalgaon/a-treat-for-shopaholics,official_link,7,0.7
maharashtra--jalgaon--exciting-thrill-awaits-in-jalgaon,maharashtra--jalgaon,Exciting thrill awaits in Jalgaon,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/jalgaon/exciting-thrill-awaits-in-jalgaon,official_link,8,0.7
maharashtra--jalgaon--experience-the-beauty-of-nature-in-jalgaon,maharashtra--jalgaon,Experience the beauty of nature in Jalgaon,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/jalgaon/experience-the-beauty-of-nature-in-jalgaon,official_link,9,0.7
maharashtra--kolhapur--chandoli-national-park,maharashtra--kolhapur,Chandoli National Park,park,,,,https://www.incredibleindia.gov.in/en/maharashtra/kolhapur/chandoli-national-park,official_link,1,0.7
maharashtra--kolhapur--panhala-fort,maharashtra--kolhapur,Panhala Fort,fort,,,,https://www.incredibleindia.gov.in/en/maharashtra/kolhapur/panhala-fort,official_link,2,0.7
maharashtra--kolhapur--rankala-lake,maharashtra--kolhapur,Rankala Lake,lake,,,,https://www.incredibleindia.gov.in/en/maharashtra/kolhapur/rankala-lake,official_link,3,0.7
maharashtra--kolhapur--new-palace,maharashtra--kolhapur,New Palace,palace,,,,https://www.incredibleindia.gov.in/en/maharashtra/kolhapur/new-palace,official_link,4,0.7
maharashtra--kolhapur--bhavani-mandap,maharashtra--kolhapur,Bhavani Mandap,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/kolhapur/bhavani-mandap,official_link,5,0.7
maharashtra--kolhapur--explore,maharashtra--kolhapur,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/kolhapur/kopeshwar-temple,official_link,6,0.7
maharashtra--kolhapur--explore,maharashtra--kolhapur,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/kolhapur/mahalaxmi-temple,official_link,7,0.7
maharashtra--kolhapur--explore,maharashtra--kolhapur,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/kolhapur/chandrakant-mandare-art-gallery-museum,official_link,8,0.7
maharashtra--kolhapur--explore,maharashtra--kolhapur,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/kolhapur/katyayani-devi-temple,official_link,9,0.7
maharashtra--kolhapur--explore,maharashtra--kolhapur,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/kolhapur/narsobawadi-temple,official_link,10,0.7
maharashtra--mahabaleshwar--mahabaleshwar-temple,maharashtra--mahabaleshwar,Mahabaleshwar Temple,temple,,,,https://www.incredibleindia.gov.in/en/maharashtra/mahabaleshwar/mahabaleshwar-temple,official_link,1,0.7
maharashtra--mahabaleshwar--krishnabai-temple,maharashtra--mahabaleshwar,Krishnabai Temple,temple,,,,https://www.incredibleindia.gov.in/en/maharashtra/mahabaleshwar/krishnabai-temple,official_link,2,0.7
maharashtra--mahabaleshwar--panchgani,maharashtra--mahabaleshwar,Panchgani,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/mahabaleshwar/panchgani,official_link,3,0.7
maharashtra--mahabaleshwar--pratapgarh-fort,maharashtra--mahabaleshwar,Pratapgarh Fort,fort,,,,https://www.incredibleindia.gov.in/en/maharashtra/mahabaleshwar/pratapgarh-fort,official_link,4,0.7
maharashtra--mahabaleshwar--panchganga-temple,maharashtra--mahabaleshwar,Panchganga Temple,temple,,,,https://www.incredibleindia.gov.in/en/maharashtra/mahabaleshwar/panchganga-temple,official_link,5,0.7
maharashtra--mahabaleshwar--bhavani-temple,maharashtra--mahabaleshwar,Bhavani Temple,temple,,,,https://www.incredibleindia.gov.in/en/maharashtra/mahabaleshwar/bhavani-temple,official_link,6,0.7
maharashtra--mahabaleshwar--hanuman-temple,maharashtra--mahabaleshwar,Hanuman Temple,temple,,,,https://www.incredibleindia.gov.in/en/maharashtra/mahabaleshwar/hanuman-temple,official_link,7,0.7
maharashtra--mahabaleshwar--explore,maharashtra--mahabaleshwar,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/mahabaleshwar/morarji-castle,official_link,8,0.7
maharashtra--mahabaleshwar--explore,maharashtra--mahabaleshwar,Explore,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/mahabaleshwar/koyna-wildlife-sanctuary,official_link,9,0.7
maharashtra--mahabaleshwar--best-14-things-to-do-in-mahabaleshwar-the-top-experiences-you-should-not-miss-out-on,maharashtra--mahabaleshwar,Best 14 Things To Do in Mahabaleshwar – The Top Experiences You Should Not Miss Out On,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/mahabaleshwar/best-14-things-to-do-in,official_link,10,0.7
maharashtra--mumbai--sanjay-gandhi-national-park,maharashtra--mumbai,Sanjay Gandhi National Park,park,,,,https://www.incredibleindia.gov.in/en/maharashtra/mumbai/sanjay-gandhi-national-park,official_link,1,0.7
maharashtra--mumbai--elephanta-caves,maharashtra--mumbai,"Elephanta Caves,",cave,,,,https://www.incredibleindia.gov.in/en/maharashtra/mumbai/elephanta-caves,official_link,2,0.7
maharashtra--mumbai--victorian-and-art-deco-ensemble,maharashtra--mumbai,Victorian and Art Deco Ensemble,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/mumbai/the-victorian-and-art-deco-ensemble-of-mumbai,official_link,3,0.7
maharashtra--mumbai--chhatrapati-shivaji-maharaj-terminus,maharashtra--mumbai,Chhatrapati Shivaji Maharaj Terminus,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/mumbai/chhatrapati-shivaji-maharaj-terminus,official_link,4,0.7
maharashtra--mumbai--mahalaxmi-temple,maharashtra--mumbai,Mahalaxmi Temple,temple,,,,https://www.incredibleindia.gov.in/en/maharashtra/mumbai/mahalaxmi-temple,official_link,5,0.7
maharashtra--mumbai--siddhivinayak-temple,maharashtra--mumbai,Siddhivinayak Temple,temple,,,,https://www.incredibleindia.gov.in/en/maharashtra/mumbai/siddhivinayak-temple,official_link,6,0.7
maharashtra--mumbai--mount-mary-church,maharashtra--mumbai,Mount Mary Church,church,,,,https://www.incredibleindia.gov.in/en/maharashtra/mumbai/mount-mary-church,official_link,7,0.7
maharashtra--mumbai--marine-drive,maharashtra--mumbai,Marine Drive,attraction,,,,https://www.incredibleindia.gov.in/en/maharashtra/mumbai/marine-drive,official_link,8,0.7
maharashtra--mumbai--hanging-gardens,maharashtra--mumbai,Hanging Gardens,garden,,,,https://www.incredibleindia.gov.in/en/maharashtra/mumbai/hanging-gardens,official_link,9,0.7
maharashtra--mumbai--juhu-beach,maharashtra--mumbai,Juhu Beach,beach,,,,https://www.incredibleindia.gov.in/en/maharashtra/mumbai/juhu-beach,official_link,10,0.7
